Id,Score
40445,3.3244740962982178
40446,4.015523433685303
40447,3.361987352371216
40448,2.586653470993042
40449,3.624307632446289
40450,5.4330315589904785
40451,6.6924591064453125
40452,3.613284111022949
40453,5.262791633605957
40454,4.24484920501709
40455,4.033534526824951
40456,7.0621466636657715
40457,3.3859660625457764
40458,2.1476666927337646
40459,3.4593698978424072
40460,3.148861885070801
40461,4.689316272735596
40462,5.854881286621094
40463,5.419883728027344
40464,6.584648132324219
40465,5.044501781463623
40466,4.146872043609619
40467,1.8447867631912231
40468,3.3090407848358154
40469,2.4386515617370605
40470,4.093702793121338
40471,2.9227294921875
40472,3.8292176723480225
40473,3.3234474658966064
40474,4.419306755065918
40475,4.093275547027588
40476,3.9328629970550537
40477,3.088073492050171
40478,5.642665386199951
40479,7.8408355712890625
40480,3.6264255046844482
40481,4.531620025634766
40482,4.594789981842041
40483,5.19064474105835
40484,4.164636611938477
40485,4.503872394561768
40486,4.364730358123779
40487,2.942676544189453
40488,4.031080722808838
40489,4.3644633293151855
40490,3.784372568130493
40491,3.537729024887085
40492,4.638667106628418
40493,2.440882921218872
40494,5.792708873748779
40495,7.688085556030273
40496,3.4688358306884766
40497,3.2251837253570557
40498,4.126702785491943
40499,5.44743537902832
40500,4.419375896453857
40501,3.4592649936676025
40502,2.553793430328369
40503,4.061276912689209
40504,4.5095672607421875
40505,3.484154462814331
40506,3.7387607097625732
40507,4.2111334800720215
40508,3.964787483215332
40509,2.7513973712921143
40510,2.198359251022339
40511,2.584263563156128
40512,4.675248146057129
40513,4.088063716888428
40514,4.280294895172119
40515,5.465951442718506
40516,3.478590250015259
40517,2.0884897708892822
40518,3.3192756175994873
40519,2.0032083988189697
40520,5.620472431182861
40521,4.394379138946533
40522,2.5631818771362305
40523,2.930786371231079
40524,4.372152805328369
40525,2.18459415435791
40526,3.0025622844696045
40527,4.255188941955566
40528,4.010383129119873
40529,3.0838024616241455
40530,0.8855823874473572
40531,4.407784461975098
40532,2.986469268798828
40533,5.2416157722473145
40534,3.06770920753479
40535,4.7437520027160645
40536,3.745305299758911
40537,2.5149986743927
40538,3.77152943611145
40539,4.260280609130859
40540,4.257793426513672
40541,3.0650508403778076
40542,3.2946386337280273
40543,2.1085450649261475
40544,4.061736106872559
40545,4.435581684112549
40546,8.27703857421875
40547,3.4500513076782227
40548,6.284173488616943
40549,3.2901735305786133
40550,3.356109857559204
40551,4.439577102661133
40552,3.200655221939087
40553,5.121128559112549
40554,3.028343915939331
40555,5.737422943115234
40556,6.292135715484619
40557,3.9018373489379883
40558,3.2209463119506836
40559,4.11811637878418
40560,3.4272263050079346
40561,8.120211601257324
40562,3.0509231090545654
40563,3.0046634674072266
40564,1.9819949865341187
40565,3.6678664684295654
40566,3.644674301147461
40567,3.261845827102661
40568,4.718685150146484
40569,2.8723580837249756
40570,2.2787795066833496
40571,4.232670307159424
40572,2.602520704269409
40573,5.605906009674072
40574,3.0709095001220703
40575,3.945871591567993
40576,3.510071039199829
40577,2.786653518676758
40578,4.216250896453857
40579,2.8339240550994873
40580,3.683777093887329
40581,4.715616703033447
40582,5.0207743644714355
40583,4.059936046600342
40584,3.990253210067749
40585,3.471686601638794
40586,4.161628246307373
40587,3.8856613636016846
40588,4.0708231925964355
40589,3.184130907058716
40590,2.2537715435028076
40591,2.553795099258423
40592,3.5538694858551025
40593,4.639166355133057
40594,3.85522198677063
40595,4.607670307159424
40596,3.9735300540924072
40597,4.890510082244873
40598,3.139301300048828
40599,3.485219955444336
40600,3.7733376026153564
40601,2.4143426418304443
40602,4.285663604736328
40603,4.714666843414307
40604,2.6586360931396484
40605,2.4428017139434814
40606,4.875840663909912
40607,2.9244062900543213
40608,3.564534902572632
40609,3.099060297012329
40610,4.743805408477783
40611,2.5817995071411133
40612,4.596651554107666
40613,2.839240312576294
40614,2.953948736190796
40615,3.1498794555664062
40616,3.20941424369812
40617,6.376224517822266
40618,4.50083589553833
40619,2.675349235534668
40620,3.8777244091033936
40621,4.75685977935791
40622,4.378322601318359
40623,5.211292743682861
40624,3.3035271167755127
40625,3.0748488903045654
40626,2.4542195796966553
40627,3.74927020072937
40628,5.984230041503906
40629,3.7615060806274414
40630,2.6813228130340576
40631,4.03143835067749
40632,2.9754505157470703
40633,4.236910343170166
40634,4.81348180770874
40635,5.0431227684021
40636,3.4260318279266357
40637,4.907925605773926
40638,2.2309112548828125
40639,3.4028358459472656
40640,3.8833906650543213
40641,3.5773580074310303
40642,4.460155010223389
40643,2.2069802284240723
40644,3.5609607696533203
40645,2.575826644897461
40646,3.5423061847686768
40647,3.643303871154785
40648,8.044154167175293
40649,1.8958983421325684
40650,3.7410409450531006
40651,4.730323314666748
40652,3.3130319118499756
40653,4.6161789894104
40654,5.106290340423584
40655,5.342417240142822
40656,4.668267726898193
40657,4.871589660644531
40658,3.5454652309417725
40659,4.0069193840026855
40660,1.8698272705078125
40661,5.215768337249756
40662,3.681370735168457
40663,7.84093713760376
40664,2.4361603260040283
40665,4.128783702850342
40666,3.165048599243164
40667,3.0434672832489014
40668,3.511410713195801
40669,4.786621570587158
40670,3.479029893875122
40671,4.940743923187256
40672,5.613685131072998
40673,3.3311805725097656
40674,2.653804063796997
40675,3.0430374145507812
40676,4.559788227081299
40677,3.9265120029449463
40678,4.545022487640381
40679,2.7139174938201904
40680,3.5413730144500732
40681,2.4489643573760986
40682,4.0403923988342285
40683,3.4721615314483643
40684,3.8988564014434814
40685,2.9888830184936523
40686,2.8269479274749756
40687,4.893731594085693
40688,9.276461601257324
40689,2.213740348815918
40690,4.205953121185303
40691,5.1320319175720215
40692,4.542596817016602
40693,3.777902603149414
40694,3.7780630588531494
40695,4.6772685050964355
40696,2.9644768238067627
40697,2.0059053897857666
40698,4.827236175537109
40699,2.7875254154205322
40700,1.941994547843933
40701,2.0913305282592773
40702,5.639313220977783
40703,3.6310503482818604
40704,4.374301910400391
40705,4.569406509399414
40706,3.2135543823242188
40707,3.184920072555542
40708,3.8038060665130615
40709,1.548055648803711
40710,2.97198486328125
40711,2.8039138317108154
40712,3.263746500015259
40713,4.833917140960693
40714,3.7984111309051514
40715,4.877739429473877
40716,2.9412806034088135
40717,2.30499267578125
40718,2.9698164463043213
40719,2.949103593826294
40720,3.0821073055267334
40721,3.77826189994812
40722,4.364001750946045
40723,3.4214017391204834
40724,3.728020668029785
40725,3.541186571121216
40726,3.9152352809906006
40727,3.045807123184204
40728,3.6667816638946533
40729,3.111699342727661
40730,4.474457263946533
40731,4.588926315307617
40732,3.8438880443573
40733,4.9968647956848145
40734,3.9546806812286377
40735,4.325676441192627
40736,4.599626541137695
40737,3.9471147060394287
40738,4.290611743927002
40739,3.428805112838745
40740,3.348949670791626
40741,4.8887553215026855
40742,3.7175018787384033
40743,3.034956216812134
40744,4.221684455871582
40745,3.498924970626831
40746,4.10390043258667
40747,4.794710159301758
40748,5.474557399749756
40749,4.624753475189209
40750,4.422321319580078
40751,4.752503395080566
40752,3.081785202026367
40753,4.3817057609558105
40754,2.238518714904785
40755,5.495416164398193
40756,4.572390556335449
40757,5.185469150543213
40758,4.994428634643555
40759,2.8978843688964844
40760,5.596463680267334
40761,3.095808744430542
40762,3.0538761615753174
40763,4.724435329437256
40764,3.4270179271698
40765,4.3499836921691895
40766,3.3820316791534424
40767,4.245968341827393
40768,3.1682651042938232
40769,5.134435176849365
40770,3.0404341220855713
40771,3.8934125900268555
40772,3.269026756286621
40773,2.3836653232574463
40774,4.860318660736084
40775,2.1218621730804443
40776,2.869344711303711
40777,4.274413108825684
40778,4.263855934143066
40779,3.4274959564208984
40780,2.849634885787964
40781,2.869706153869629
40782,6.027424335479736
40783,3.47057843208313
40784,2.182466983795166
40785,4.648711681365967
40786,3.3397982120513916
40787,3.6194636821746826
40788,4.254209041595459
40789,2.286346673965454
40790,3.384737014770508
40791,3.5952489376068115
40792,1.626930832862854
40793,3.0928897857666016
40794,2.6862123012542725
40795,1.8437174558639526
40796,4.014701843261719
40797,3.4472830295562744
40798,4.178420543670654
40799,3.7002151012420654
40800,4.875405788421631
40801,3.043436288833618
40802,1.709670066833496
40803,3.656442880630493
40804,2.731229543685913
40805,7.867125034332275
40806,3.316927909851074
40807,4.186399459838867
40808,3.1306183338165283
40809,5.869421005249023
40810,3.1311886310577393
40811,3.0718414783477783
40812,5.533187389373779
40813,2.3816280364990234
40814,5.44854736328125
40815,2.8089399337768555
40816,3.951683282852173
40817,3.9205474853515625
40818,1.92157781124115
40819,2.0889358520507812
40820,2.7706804275512695
40821,3.1853063106536865
40822,5.638696193695068
40823,4.479943752288818
40824,3.8499698638916016
40825,2.5932929515838623
40826,3.7311928272247314
40827,4.233611583709717
40828,5.103905200958252
40829,5.029625415802002
40830,4.533212184906006
40831,4.2714619636535645
40832,5.2582550048828125
40833,2.181260585784912
40834,2.6172239780426025
40835,6.377973556518555
40836,3.403726816177368
40837,4.2120585441589355
40838,2.3405048847198486
40839,3.1226346492767334
40840,4.359384059906006
40841,6.3977203369140625
40842,2.84839129447937
40843,3.2822601795196533
40844,3.3235256671905518
40845,8.351531982421875
40846,2.8073043823242188
40847,4.156252861022949
40848,4.118295192718506
40849,4.082476615905762
40850,3.4672038555145264
40851,4.377496242523193
40852,3.3816869258880615
40853,2.9604389667510986
40854,10.2395601272583
40855,2.742180585861206
40856,2.313058614730835
40857,3.8727242946624756
40858,4.522317409515381
40859,2.886169672012329
40860,4.302666664123535
40861,4.525693416595459
40862,5.517993450164795
40863,3.721298933029175
40864,3.438028335571289
40865,2.9017257690429688
40866,3.3723459243774414
40867,4.020718097686768
40868,5.9864068031311035
40869,4.774115085601807
40870,4.143453121185303
40871,4.502784729003906
40872,3.4020817279815674
40873,4.412372589111328
40874,6.467550754547119
40875,2.2616140842437744
40876,3.8788955211639404
40877,4.429591655731201
40878,4.296893119812012
40879,4.455704212188721
40880,3.466695785522461
40881,4.917129993438721
40882,3.3694069385528564
40883,3.544165849685669
40884,3.056507110595703
40885,4.496335506439209
40886,3.4908313751220703
40887,2.854780912399292
40888,4.306400775909424
40889,3.7959823608398438
40890,1.977232575416565
40891,6.305627346038818
40892,4.886404514312744
40893,3.573145866394043
40894,4.911876678466797
40895,2.4815378189086914
40896,10.147342681884766
40897,2.1426751613616943
40898,2.3139960765838623
40899,6.116852283477783
40900,4.450759410858154
40901,2.9109208583831787
40902,2.637035369873047
40903,3.0393736362457275
40904,2.940417528152466
40905,5.661956787109375
40906,3.1988413333892822
40907,4.2962212562561035
40908,1.4299920797348022
40909,3.2498438358306885
40910,5.215582847595215
40911,3.281524658203125
40912,2.1306612491607666
40913,3.2181854248046875
40914,4.470844268798828
40915,3.2057571411132812
40916,3.516509771347046
40917,2.823289632797241
40918,3.8401639461517334
40919,6.5544281005859375
40920,2.8931684494018555
40921,3.1605541706085205
40922,3.456235647201538
40923,5.375482082366943
40924,2.0561771392822266
40925,5.531543254852295
40926,3.457202672958374
40927,3.4243383407592773
40928,6.872222900390625
40929,5.230405330657959
40930,6.487588405609131
40931,3.4069035053253174
40932,3.6972482204437256
40933,3.211493730545044
40934,4.467113494873047
40935,3.6297826766967773
40936,3.307846784591675
40937,4.874817371368408
40938,4.483850002288818
40939,4.038852691650391
40940,2.494641065597534
40941,4.295318603515625
40942,3.8654916286468506
40943,3.278440475463867
40944,3.908287763595581
40945,3.4678478240966797
40946,2.4224226474761963
40947,3.963477373123169
40948,4.956054210662842
40949,4.556259632110596
40950,3.692136526107788
40951,3.2059810161590576
40952,2.1743366718292236
40953,4.583395481109619
40954,5.055142879486084
40955,4.3956732749938965
40956,4.918041706085205
40957,5.075024127960205
40958,3.464358329772949
40959,3.972182035446167
40960,3.4081532955169678
40961,3.838008165359497
40962,2.858837366104126
40963,2.026461362838745
40964,4.790782451629639
40965,3.3405160903930664
40966,6.328210353851318
40967,6.774951457977295
40968,4.113396167755127
40969,4.4677958488464355
40970,7.047033786773682
40971,4.973756790161133
40972,3.332601547241211
40973,3.789311170578003
40974,3.0982391834259033
40975,2.073235273361206
40976,5.35687255859375
40977,2.7711145877838135
40978,4.826379299163818
40979,3.8364620208740234
40980,1.6320093870162964
40981,3.771488904953003
40982,3.073643922805786
40983,3.446237564086914
40984,4.421985626220703
40985,2.5856118202209473
40986,3.8634860515594482
40987,3.2998218536376953
40988,4.088721752166748
40989,3.642838716506958
40990,3.0245401859283447
40991,4.086528778076172
40992,4.3050007820129395
40993,3.6425960063934326
40994,4.7328715324401855
40995,3.8667070865631104
40996,3.298222780227661
40997,4.930300712585449
40998,2.6874008178710938
40999,2.94287109375
41000,4.550028324127197
41001,3.345822334289551
41002,3.756135940551758
41003,3.8444840908050537
41004,5.472884654998779
41005,4.122768878936768
41006,5.061981678009033
41007,5.316143035888672
41008,3.654848098754883
41009,3.728158712387085
41010,3.842374086380005
41011,7.116129398345947
41012,4.4649338722229
41013,4.048406600952148
41014,3.8246583938598633
41015,3.972905397415161
41016,3.959110975265503
41017,2.6787517070770264
41018,2.1049091815948486
41019,3.2305729389190674
41020,5.1182146072387695
41021,3.9076128005981445
41022,3.508673667907715
41023,4.293272972106934
41024,4.824168682098389
41025,4.139621257781982
41026,5.369575500488281
41027,6.276242733001709
41028,7.365956783294678
41029,3.6133816242218018
41030,3.0062503814697266
41031,4.429567337036133
41032,5.173367977142334
41033,3.9248104095458984
41034,5.695174694061279
41035,5.093951225280762
41036,3.1645348072052
41037,4.177865028381348
41038,6.443906784057617
41039,7.216160297393799
41040,3.706531524658203
41041,2.936779022216797
41042,4.708709239959717
41043,2.886842727661133
41044,3.3388779163360596
41045,2.0680558681488037
41046,5.581787109375
41047,6.052711009979248
41048,3.2898874282836914
41049,3.9465484619140625
41050,3.9324896335601807
41051,3.3083505630493164
41052,5.743110179901123
41053,3.337660074234009
41054,2.5613574981689453
41055,3.1352169513702393
41056,4.200633525848389
41057,3.0582025051116943
41058,3.4010818004608154
41059,5.414974212646484
41060,8.020636558532715
41061,3.938441514968872
41062,3.6530182361602783
41063,2.876382827758789
41064,3.560885190963745
41065,2.8430912494659424
41066,3.996490716934204
41067,6.27228307723999
41068,2.3407304286956787
41069,2.2968320846557617
41070,4.0474138259887695
41071,3.604384660720825
41072,5.453264236450195
41073,7.362653732299805
41074,3.347536087036133
41075,7.064016342163086
41076,2.809915542602539
41077,4.074148178100586
41078,4.237091541290283
41079,6.327138900756836
41080,5.56277322769165
41081,2.1705069541931152
41082,3.718775510787964
41083,3.845266580581665
41084,4.708232879638672
41085,6.287344455718994
41086,4.612493515014648
41087,2.28706955909729
41088,3.65600848197937
41089,5.304724216461182
41090,5.442480087280273
41091,4.3653388023376465
41092,4.563365936279297
41093,3.5174121856689453
41094,2.717560052871704
41095,2.3365767002105713
41096,4.327939510345459
41097,3.612283706665039
41098,3.2188119888305664
41099,2.506403923034668
41100,3.4092531204223633
41101,6.777803897857666
41102,3.632847547531128
41103,2.5616037845611572
41104,4.100581645965576
41105,4.405562400817871
41106,3.600769281387329
41107,2.560180902481079
41108,5.069628715515137
41109,3.551518440246582
41110,2.68477463722229
41111,2.613956928253174
41112,4.019984722137451
41113,2.848220109939575
41114,6.142778396606445
41115,4.375053405761719
41116,3.7614920139312744
41117,3.6910293102264404
41118,4.412478446960449
41119,2.360553026199341
41120,2.591597318649292
41121,2.7792739868164062
41122,5.349847316741943
41123,7.253359317779541
41124,2.4395346641540527
41125,4.088632583618164
41126,3.296689748764038
41127,2.5339009761810303
41128,4.898185729980469
41129,2.4208619594573975
41130,3.3272926807403564
41131,4.238095760345459
41132,4.204988479614258
41133,3.677546739578247
41134,8.171363830566406
41135,3.352674722671509
41136,1.9117995500564575
41137,6.104280948638916
41138,5.3082075119018555
41139,3.4934446811676025
41140,6.323892116546631
41141,2.58638858795166
41142,4.287966251373291
41143,8.554844856262207
41144,4.7708048820495605
41145,2.3634865283966064
41146,3.533259630203247
41147,3.8407390117645264
41148,6.681989669799805
41149,3.599736213684082
41150,2.849269151687622
41151,2.0724868774414062
41152,4.9039835929870605
41153,4.014453411102295
41154,3.5054712295532227
41155,3.309896230697632
41156,2.6659650802612305
41157,5.079707622528076
41158,3.4378082752227783
41159,4.510212421417236
41160,3.981260299682617
41161,2.3668434619903564
41162,3.8593740463256836
41163,3.34274959564209
41164,3.708353042602539
41165,4.716932773590088
41166,4.593364715576172
41167,4.18890380859375
41168,3.472395181655884
41169,2.9654128551483154
41170,7.8555450439453125
41171,2.8666718006134033
41172,3.246145486831665
41173,3.3825581073760986
41174,3.4203078746795654
41175,5.016792297363281
41176,2.918611764907837
41177,4.309535503387451
41178,4.636044025421143
41179,4.99165153503418
41180,3.1358108520507812
41181,4.3777008056640625
41182,5.170605182647705
41183,4.884182453155518
41184,4.5039873123168945
41185,1.7775630950927734
41186,2.5436222553253174
41187,4.841567039489746
41188,2.6323161125183105
41189,2.7887790203094482
41190,5.04063606262207
41191,3.720088243484497
41192,3.173842430114746
41193,5.691871643066406
41194,6.917764186859131
41195,3.6198654174804688
41196,5.301172733306885
41197,3.9719078540802
41198,5.485759735107422
41199,3.0178210735321045
41200,4.639976501464844
41201,3.1826703548431396
41202,3.2350618839263916
41203,4.591015815734863
41204,2.495414972305298
41205,2.7769463062286377
41206,4.247350215911865
41207,8.02414321899414
41208,3.5466766357421875
41209,3.7358856201171875
41210,3.609766960144043
41211,2.801499128341675
41212,3.654376268386841
41213,2.4520883560180664
41214,3.4335155487060547
41215,3.6150224208831787
41216,2.470763683319092
41217,4.599115371704102
41218,4.554803371429443
41219,3.619216203689575
41220,3.85351824760437
41221,4.153934001922607
41222,3.0537307262420654
41223,3.311311960220337
41224,3.6814262866973877
41225,1.9802356958389282
41226,4.343867778778076
41227,2.6261913776397705
41228,3.5712530612945557
41229,3.440084218978882
41230,4.885292053222656
